TEMP,start_time_unix,sampling_rate
31.55,1628539716.0,4.0
31.55,1628539716.0,4.0
31.57,1628539716.0,4.0
31.57,1628539716.0,4.0
31.57,1628539716.0,4.0
31.57,1628539716.0,4.0
31.55,1628539716.0,4.0
31.55,1628539716.0,4.0
31.55,1628539716.0,4.0
31.55,1628539716.0,4.0
31.57,1628539716.0,4.0
31.57,1628539716.0,4.0
31.57,1628539716.0,4.0
31.57,1628539716.0,4.0
31.55,1628539716.0,4.0
31.55,1628539716.0,4.0
31.55,1628539716.0,4.0
31.55,1628539716.0,4.0
31.55,1628539716.0,4.0
31.55,1628539716.0,4.0
31.55,1628539716.0,4.0
31.55,1628539716.0,4.0
31.57,1628539716.0,4.0
31.57,1628539716.0,4.0
31.57,1628539716.0,4.0
31.57,1628539716.0,4.0
31.55,1628539716.0,4.0
31.55,1628539716.0,4.0
31.55,1628539716.0,4.0
31.55,1628539716.0,4.0
31.57,1628539716.0,4.0
31.57,1628539716.0,4.0
31.57,1628539716.0,4.0
31.57,1628539716.0,4.0
31.55,1628539716.0,4.0
31.55,1628539716.0,4.0
31.55,1628539716.0,4.0
31.55,1628539716.0,4.0
31.57,1628539716.0,4.0
31.57,1628539716.0,4.0
31.57,1628539716.0,4.0
31.57,1628539716.0,4.0
31.57,1628539716.0,4.0
31.57,1628539716.0,4.0
31.57,1628539716.0,4.0
31.57,1628539716.0,4.0
31.55,1628539716.0,4.0
31.55,1628539716.0,4.0
31.55,1628539716.0,4.0
31.55,1628539716.0,4.0
31.57,1628539716.0,4.0
31.57,1628539716.0,4.0
31.57,1628539716.0,4.0
31.57,1628539716.0,4.0
31.57,1628539716.0,4.0
31.57,1628539716.0,4.0
31.57,1628539716.0,4.0
31.57,1628539716.0,4.0
31.57,1628539716.0,4.0
31.57,1628539716.0,4.0
31.57,1628539716.0,4.0
31.57,1628539716.0,4.0
31.57,1628539716.0,4.0
31.57,1628539716.0,4.0
31.57,1628539716.0,4.0
31.57,1628539716.0,4.0
31.55,1628539716.0,4.0
31.55,1628539716.0,4.0
31.55,1628539716.0,4.0
31.55,1628539716.0,4.0
31.55,1628539716.0,4.0
31.55,1628539716.0,4.0
31.55,1628539716.0,4.0
31.55,1628539716.0,4.0
31.57,1628539716.0,4.0
31.57,1628539716.0,4.0
31.57,1628539716.0,4.0
31.57,1628539716.0,4.0
31.57,1628539716.0,4.0
31.57,1628539716.0,4.0
31.57,1628539716.0,4.0
31.57,1628539716.0,4.0
31.57,1628539716.0,4.0
31.57,1628539716.0,4.0
31.57,1628539716.0,4.0
31.57,1628539716.0,4.0
31.57,1628539716.0,4.0
31.57,1628539716.0,4.0
31.57,1628539716.0,4.0
31.57,1628539716.0,4.0
31.57,1628539716.0,4.0
31.57,1628539716.0,4.0
31.57,1628539716.0,4.0
31.57,1628539716.0,4.0
31.55,1628539716.0,4.0
31.55,1628539716.0,4.0
31.55,1628539716.0,4.0
31.55,1628539716.0,4.0
31.57,1628539716.0,4.0
31.57,1628539716.0,4.0
31.57,1628539716.0,4.0
31.57,1628539716.0,4.0
31.57,1628539716.0,4.0
31.57,1628539716.0,4.0
31.57,1628539716.0,4.0
31.57,1628539716.0,4.0
31.59,1628539716.0,4.0
31.59,1628539716.0,4.0
31.59,1628539716.0,4.0
31.59,1628539716.0,4.0
31.57,1628539716.0,4.0
31.57,1628539716.0,4.0
31.57,1628539716.0,4.0
31.57,1628539716.0,4.0
31.57,1628539716.0,4.0
31.57,1628539716.0,4.0
31.57,1628539716.0,4.0
31.57,1628539716.0,4.0
31.57,1628539716.0,4.0
31.57,1628539716.0,4.0
31.57,1628539716.0,4.0
31.57,1628539716.0,4.0
31.59,1628539716.0,4.0
31.59,1628539716.0,4.0
31.59,1628539716.0,4.0
31.59,1628539716.0,4.0
31.59,1628539716.0,4.0
31.59,1628539716.0,4.0
31.59,1628539716.0,4.0
31.59,1628539716.0,4.0
31.57,1628539716.0,4.0
31.57,1628539716.0,4.0
31.57,1628539716.0,4.0
31.57,1628539716.0,4.0
31.57,1628539716.0,4.0
31.57,1628539716.0,4.0
31.57,1628539716.0,4.0
31.57,1628539716.0,4.0
31.59,1628539716.0,4.0
31.59,1628539716.0,4.0
31.59,1628539716.0,4.0
31.59,1628539716.0,4.0
31.57,1628539716.0,4.0
31.57,1628539716.0,4.0
31.57,1628539716.0,4.0
31.57,1628539716.0,4.0
31.57,1628539716.0,4.0
31.57,1628539716.0,4.0
31.57,1628539716.0,4.0
31.57,1628539716.0,4.0
31.57,1628539716.0,4.0
31.57,1628539716.0,4.0
31.57,1628539716.0,4.0
31.57,1628539716.0,4.0
31.57,1628539716.0,4.0
31.57,1628539716.0,4.0
31.57,1628539716.0,4.0
31.57,1628539716.0,4.0
31.59,1628539716.0,4.0
31.59,1628539716.0,4.0
31.59,1628539716.0,4.0
31.59,1628539716.0,4.0
31.57,1628539716.0,4.0
31.57,1628539716.0,4.0
31.57,1628539716.0,4.0
31.57,1628539716.0,4.0
31.57,1628539716.0,4.0
31.57,1628539716.0,4.0
31.57,1628539716.0,4.0
31.57,1628539716.0,4.0
31.59,1628539716.0,4.0
31.59,1628539716.0,4.0
31.59,1628539716.0,4.0
31.59,1628539716.0,4.0
31.57,1628539716.0,4.0
31.57,1628539716.0,4.0
31.57,1628539716.0,4.0
31.57,1628539716.0,4.0
31.59,1628539716.0,4.0
31.59,1628539716.0,4.0
31.59,1628539716.0,4.0
31.59,1628539716.0,4.0
31.57,1628539716.0,4.0
31.57,1628539716.0,4.0
31.57,1628539716.0,4.0
31.57,1628539716.0,4.0
31.57,1628539716.0,4.0
31.57,1628539716.0,4.0
31.57,1628539716.0,4.0
31.57,1628539716.0,4.0
31.57,1628539716.0,4.0
31.57,1628539716.0,4.0
31.57,1628539716.0,4.0
31.57,1628539716.0,4.0
31.57,1628539716.0,4.0
31.57,1628539716.0,4.0
31.57,1628539716.0,4.0
31.57,1628539716.0,4.0
31.57,1628539716.0,4.0
31.57,1628539716.0,4.0
31.57,1628539716.0,4.0
31.57,1628539716.0,4.0
31.57,1628539716.0,4.0
31.57,1628539716.0,4.0
31.57,1628539716.0,4.0
31.57,1628539716.0,4.0
31.59,1628539716.0,4.0
31.59,1628539716.0,4.0
31.59,1628539716.0,4.0
31.59,1628539716.0,4.0
31.55,1628539716.0,4.0
31.55,1628539716.0,4.0
31.55,1628539716.0,4.0
31.55,1628539716.0,4.0
31.59,1628539716.0,4.0
31.59,1628539716.0,4.0
31.59,1628539716.0,4.0
31.59,1628539716.0,4.0
31.57,1628539716.0,4.0
31.57,1628539716.0,4.0
31.57,1628539716.0,4.0
31.57,1628539716.0,4.0
31.57,1628539716.0,4.0
31.57,1628539716.0,4.0
31.57,1628539716.0,4.0
31.57,1628539716.0,4.0
31.57,1628539716.0,4.0
31.57,1628539716.0,4.0
31.57,1628539716.0,4.0
31.57,1628539716.0,4.0
31.57,1628539716.0,4.0
31.57,1628539716.0,4.0
31.57,1628539716.0,4.0
31.57,1628539716.0,4.0
31.55,1628539716.0,4.0
31.55,1628539716.0,4.0
31.55,1628539716.0,4.0
31.55,1628539716.0,4.0
31.57,1628539716.0,4.0
31.57,1628539716.0,4.0
31.57,1628539716.0,4.0
31.57,1628539716.0,4.0
31.59,1628539716.0,4.0
31.59,1628539716.0,4.0
31.59,1628539716.0,4.0
31.59,1628539716.0,4.0
31.59,1628539716.0,4.0
31.59,1628539716.0,4.0
31.59,1628539716.0,4.0
31.59,1628539716.0,4.0
31.57,1628539716.0,4.0
31.57,1628539716.0,4.0
31.57,1628539716.0,4.0
31.57,1628539716.0,4.0
31.55,1628539716.0,4.0
31.55,1628539716.0,4.0
31.55,1628539716.0,4.0
31.55,1628539716.0,4.0
31.59,1628539716.0,4.0
31.59,1628539716.0,4.0
31.59,1628539716.0,4.0
31.59,1628539716.0,4.0
31.57,1628539716.0,4.0
31.57,1628539716.0,4.0
31.57,1628539716.0,4.0
31.57,1628539716.0,4.0
31.57,1628539716.0,4.0
31.57,1628539716.0,4.0
31.57,1628539716.0,4.0
31.57,1628539716.0,4.0
31.55,1628539716.0,4.0
31.55,1628539716.0,4.0
31.55,1628539716.0,4.0
31.55,1628539716.0,4.0
31.57,1628539716.0,4.0
31.57,1628539716.0,4.0
31.57,1628539716.0,4.0
31.57,1628539716.0,4.0
31.57,1628539716.0,4.0
31.57,1628539716.0,4.0
31.57,1628539716.0,4.0
31.57,1628539716.0,4.0
31.57,1628539716.0,4.0
31.57,1628539716.0,4.0
31.57,1628539716.0,4.0
31.57,1628539716.0,4.0
31.57,1628539716.0,4.0
31.57,1628539716.0,4.0
31.57,1628539716.0,4.0
31.57,1628539716.0,4.0
31.59,1628539716.0,4.0
31.59,1628539716.0,4.0
31.59,1628539716.0,4.0
31.59,1628539716.0,4.0
31.55,1628539716.0,4.0
31.55,1628539716.0,4.0
31.55,1628539716.0,4.0
31.55,1628539716.0,4.0
31.59,1628539716.0,4.0
31.59,1628539716.0,4.0
31.59,1628539716.0,4.0
31.59,1628539716.0,4.0
31.57,1628539716.0,4.0
31.57,1628539716.0,4.0
31.57,1628539716.0,4.0
31.57,1628539716.0,4.0
31.57,1628539716.0,4.0
31.57,1628539716.0,4.0
31.57,1628539716.0,4.0
31.57,1628539716.0,4.0
31.57,1628539716.0,4.0
31.57,1628539716.0,4.0
31.57,1628539716.0,4.0
31.57,1628539716.0,4.0
31.55,1628539716.0,4.0
31.55,1628539716.0,4.0
31.55,1628539716.0,4.0
31.55,1628539716.0,4.0
31.57,1628539716.0,4.0
31.57,1628539716.0,4.0
31.57,1628539716.0,4.0
31.57,1628539716.0,4.0
31.57,1628539716.0,4.0
31.57,1628539716.0,4.0
31.57,1628539716.0,4.0
31.57,1628539716.0,4.0
31.57,1628539716.0,4.0
31.57,1628539716.0,4.0
31.57,1628539716.0,4.0
31.57,1628539716.0,4.0
31.57,1628539716.0,4.0
31.57,1628539716.0,4.0
31.57,1628539716.0,4.0
31.57,1628539716.0,4.0
31.55,1628539716.0,4.0
31.55,1628539716.0,4.0
31.55,1628539716.0,4.0
31.55,1628539716.0,4.0
31.57,1628539716.0,4.0
31.57,1628539716.0,4.0
31.57,1628539716.0,4.0
31.57,1628539716.0,4.0
31.59,1628539716.0,4.0
31.59,1628539716.0,4.0
31.59,1628539716.0,4.0
31.59,1628539716.0,4.0
31.59,1628539716.0,4.0
31.59,1628539716.0,4.0
31.59,1628539716.0,4.0
31.59,1628539716.0,4.0
31.57,1628539716.0,4.0
31.57,1628539716.0,4.0
31.57,1628539716.0,4.0
31.57,1628539716.0,4.0
31.59,1628539716.0,4.0
31.59,1628539716.0,4.0
31.59,1628539716.0,4.0
31.59,1628539716.0,4.0
31.57,1628539716.0,4.0
31.57,1628539716.0,4.0
31.57,1628539716.0,4.0
31.57,1628539716.0,4.0
31.59,1628539716.0,4.0
31.59,1628539716.0,4.0
31.59,1628539716.0,4.0
31.59,1628539716.0,4.0
31.57,1628539716.0,4.0
31.57,1628539716.0,4.0
31.57,1628539716.0,4.0
31.57,1628539716.0,4.0
31.57,1628539716.0,4.0
31.57,1628539716.0,4.0
31.57,1628539716.0,4.0
31.57,1628539716.0,4.0
31.57,1628539716.0,4.0
31.57,1628539716.0,4.0
31.57,1628539716.0,4.0
31.57,1628539716.0,4.0
31.57,1628539716.0,4.0
31.57,1628539716.0,4.0
31.57,1628539716.0,4.0
31.57,1628539716.0,4.0
31.59,1628539716.0,4.0
31.59,1628539716.0,4.0
31.59,1628539716.0,4.0
31.59,1628539716.0,4.0
31.57,1628539716.0,4.0
31.57,1628539716.0,4.0
31.57,1628539716.0,4.0
31.57,1628539716.0,4.0
31.57,1628539716.0,4.0
31.57,1628539716.0,4.0
31.57,1628539716.0,4.0
31.57,1628539716.0,4.0
31.59,1628539716.0,4.0
31.59,1628539716.0,4.0
31.59,1628539716.0,4.0
31.59,1628539716.0,4.0
31.57,1628539716.0,4.0
31.57,1628539716.0,4.0
31.57,1628539716.0,4.0
31.57,1628539716.0,4.0
31.57,1628539716.0,4.0
31.57,1628539716.0,4.0
31.57,1628539716.0,4.0
31.57,1628539716.0,4.0
31.55,1628539716.0,4.0
31.55,1628539716.0,4.0
31.55,1628539716.0,4.0
31.55,1628539716.0,4.0
31.57,1628539716.0,4.0
31.57,1628539716.0,4.0
31.57,1628539716.0,4.0
31.57,1628539716.0,4.0
31.59,1628539716.0,4.0
31.59,1628539716.0,4.0
31.59,1628539716.0,4.0
31.59,1628539716.0,4.0
31.55,1628539716.0,4.0
31.55,1628539716.0,4.0
31.55,1628539716.0,4.0
31.55,1628539716.0,4.0
31.57,1628539716.0,4.0
31.57,1628539716.0,4.0
31.57,1628539716.0,4.0
31.57,1628539716.0,4.0
31.55,1628539716.0,4.0
31.55,1628539716.0,4.0
31.55,1628539716.0,4.0
31.55,1628539716.0,4.0
31.57,1628539716.0,4.0
31.57,1628539716.0,4.0
31.57,1628539716.0,4.0
31.57,1628539716.0,4.0
31.55,1628539716.0,4.0
31.55,1628539716.0,4.0
31.55,1628539716.0,4.0
31.55,1628539716.0,4.0
31.57,1628539716.0,4.0
31.57,1628539716.0,4.0
31.57,1628539716.0,4.0
31.57,1628539716.0,4.0
31.57,1628539716.0,4.0
31.57,1628539716.0,4.0
31.57,1628539716.0,4.0
31.57,1628539716.0,4.0
31.57,1628539716.0,4.0
31.57,1628539716.0,4.0
31.57,1628539716.0,4.0
31.57,1628539716.0,4.0
31.55,1628539716.0,4.0
31.55,1628539716.0,4.0
31.55,1628539716.0,4.0
31.55,1628539716.0,4.0
31.55,1628539716.0,4.0
31.55,1628539716.0,4.0
31.55,1628539716.0,4.0
31.55,1628539716.0,4.0
31.55,1628539716.0,4.0
31.55,1628539716.0,4.0
31.55,1628539716.0,4.0
31.55,1628539716.0,4.0
31.59,1628539716.0,4.0
31.59,1628539716.0,4.0
31.59,1628539716.0,4.0
31.59,1628539716.0,4.0
31.57,1628539716.0,4.0
31.57,1628539716.0,4.0
31.57,1628539716.0,4.0
31.57,1628539716.0,4.0
31.55,1628539716.0,4.0
31.55,1628539716.0,4.0
31.55,1628539716.0,4.0
31.55,1628539716.0,4.0
31.55,1628539716.0,4.0
31.55,1628539716.0,4.0
31.55,1628539716.0,4.0
31.55,1628539716.0,4.0
31.55,1628539716.0,4.0
31.55,1628539716.0,4.0
31.55,1628539716.0,4.0
31.55,1628539716.0,4.0
31.55,1628539716.0,4.0
31.55,1628539716.0,4.0
31.55,1628539716.0,4.0
31.55,1628539716.0,4.0
31.55,1628539716.0,4.0
31.55,1628539716.0,4.0
31.55,1628539716.0,4.0
31.55,1628539716.0,4.0
31.55,1628539716.0,4.0
31.55,1628539716.0,4.0
31.55,1628539716.0,4.0
31.55,1628539716.0,4.0
31.55,1628539716.0,4.0
31.55,1628539716.0,4.0
31.55,1628539716.0,4.0
31.55,1628539716.0,4.0
31.53,1628539716.0,4.0
31.53,1628539716.0,4.0
31.53,1628539716.0,4.0
31.53,1628539716.0,4.0
31.55,1628539716.0,4.0
31.55,1628539716.0,4.0
31.55,1628539716.0,4.0
31.55,1628539716.0,4.0
31.55,1628539716.0,4.0
31.55,1628539716.0,4.0
31.55,1628539716.0,4.0
31.55,1628539716.0,4.0
31.55,1628539716.0,4.0
31.55,1628539716.0,4.0
31.55,1628539716.0,4.0
31.55,1628539716.0,4.0
31.57,1628539716.0,4.0
31.57,1628539716.0,4.0
31.57,1628539716.0,4.0
31.57,1628539716.0,4.0
31.55,1628539716.0,4.0
31.55,1628539716.0,4.0
31.55,1628539716.0,4.0
31.55,1628539716.0,4.0
31.55,1628539716.0,4.0
31.55,1628539716.0,4.0
31.55,1628539716.0,4.0
31.55,1628539716.0,4.0
31.55,1628539716.0,4.0
31.55,1628539716.0,4.0
31.55,1628539716.0,4.0
31.55,1628539716.0,4.0
31.55,1628539716.0,4.0
31.55,1628539716.0,4.0
31.55,1628539716.0,4.0
31.55,1628539716.0,4.0
31.53,1628539716.0,4.0
31.53,1628539716.0,4.0
31.53,1628539716.0,4.0
31.53,1628539716.0,4.0
31.57,1628539716.0,4.0
31.57,1628539716.0,4.0
31.57,1628539716.0,4.0
31.57,1628539716.0,4.0
31.55,1628539716.0,4.0
31.55,1628539716.0,4.0
31.55,1628539716.0,4.0
31.55,1628539716.0,4.0
31.57,1628539716.0,4.0
31.57,1628539716.0,4.0
31.57,1628539716.0,4.0
31.57,1628539716.0,4.0
31.55,1628539716.0,4.0
31.55,1628539716.0,4.0
31.55,1628539716.0,4.0
31.55,1628539716.0,4.0
31.55,1628539716.0,4.0
31.55,1628539716.0,4.0
31.55,1628539716.0,4.0
31.55,1628539716.0,4.0
31.55,1628539716.0,4.0
31.55,1628539716.0,4.0
31.55,1628539716.0,4.0
31.55,1628539716.0,4.0
31.55,1628539716.0,4.0
31.55,1628539716.0,4.0
31.55,1628539716.0,4.0
31.55,1628539716.0,4.0
31.55,1628539716.0,4.0
31.55,1628539716.0,4.0
31.55,1628539716.0,4.0
31.55,1628539716.0,4.0
31.55,1628539716.0,4.0
31.55,1628539716.0,4.0
31.55,1628539716.0,4.0
31.55,1628539716.0,4.0
31.55,1628539716.0,4.0
31.55,1628539716.0,4.0
31.55,1628539716.0,4.0
31.55,1628539716.0,4.0
31.57,1628539716.0,4.0
31.57,1628539716.0,4.0
31.57,1628539716.0,4.0
31.57,1628539716.0,4.0
31.55,1628539716.0,4.0
31.55,1628539716.0,4.0
31.55,1628539716.0,4.0
31.55,1628539716.0,4.0
31.55,1628539716.0,4.0
31.55,1628539716.0,4.0
31.55,1628539716.0,4.0
31.55,1628539716.0,4.0
31.55,1628539716.0,4.0
31.55,1628539716.0,4.0
31.55,1628539716.0,4.0
31.55,1628539716.0,4.0
31.57,1628539716.0,4.0
31.57,1628539716.0,4.0
31.57,1628539716.0,4.0
31.57,1628539716.0,4.0
31.55,1628539716.0,4.0
31.55,1628539716.0,4.0
31.55,1628539716.0,4.0
31.55,1628539716.0,4.0
31.57,1628539716.0,4.0
31.57,1628539716.0,4.0
31.57,1628539716.0,4.0
31.57,1628539716.0,4.0
31.55,1628539716.0,4.0
31.55,1628539716.0,4.0
31.55,1628539716.0,4.0
31.55,1628539716.0,4.0
31.57,1628539716.0,4.0
31.57,1628539716.0,4.0
31.57,1628539716.0,4.0
31.57,1628539716.0,4.0
31.55,1628539716.0,4.0
31.55,1628539716.0,4.0
31.55,1628539716.0,4.0
31.55,1628539716.0,4.0
31.55,1628539716.0,4.0
31.55,1628539716.0,4.0
31.55,1628539716.0,4.0
31.55,1628539716.0,4.0
31.55,1628539716.0,4.0
31.55,1628539716.0,4.0
31.55,1628539716.0,4.0
31.55,1628539716.0,4.0
31.57,1628539716.0,4.0
31.57,1628539716.0,4.0
31.57,1628539716.0,4.0
31.57,1628539716.0,4.0
31.55,1628539716.0,4.0
31.55,1628539716.0,4.0
31.55,1628539716.0,4.0
31.55,1628539716.0,4.0
31.55,1628539716.0,4.0
31.55,1628539716.0,4.0
31.55,1628539716.0,4.0
31.55,1628539716.0,4.0
31.55,1628539716.0,4.0
31.55,1628539716.0,4.0
31.55,1628539716.0,4.0
31.55,1628539716.0,4.0
31.53,1628539716.0,4.0
31.53,1628539716.0,4.0
31.53,1628539716.0,4.0
31.53,1628539716.0,4.0
31.55,1628539716.0,4.0
31.55,1628539716.0,4.0
31.55,1628539716.0,4.0
31.55,1628539716.0,4.0
31.55,1628539716.0,4.0
31.55,1628539716.0,4.0
31.55,1628539716.0,4.0
31.55,1628539716.0,4.0
31.55,1628539716.0,4.0
31.55,1628539716.0,4.0
31.55,1628539716.0,4.0
31.55,1628539716.0,4.0
31.57,1628539716.0,4.0
31.57,1628539716.0,4.0
31.57,1628539716.0,4.0
31.57,1628539716.0,4.0
31.55,1628539716.0,4.0
31.55,1628539716.0,4.0
31.55,1628539716.0,4.0
31.55,1628539716.0,4.0
31.55,1628539716.0,4.0
31.55,1628539716.0,4.0
31.55,1628539716.0,4.0
31.55,1628539716.0,4.0
31.55,1628539716.0,4.0
31.55,1628539716.0,4.0
31.55,1628539716.0,4.0
31.55,1628539716.0,4.0
31.55,1628539716.0,4.0
31.55,1628539716.0,4.0
31.55,1628539716.0,4.0
31.55,1628539716.0,4.0
31.57,1628539716.0,4.0
31.57,1628539716.0,4.0
31.57,1628539716.0,4.0
31.57,1628539716.0,4.0
31.55,1628539716.0,4.0
31.55,1628539716.0,4.0
31.55,1628539716.0,4.0
31.55,1628539716.0,4.0
31.55,1628539716.0,4.0
31.55,1628539716.0,4.0
31.55,1628539716.0,4.0
31.55,1628539716.0,4.0
31.55,1628539716.0,4.0
31.55,1628539716.0,4.0
31.55,1628539716.0,4.0
31.55,1628539716.0,4.0
31.53,1628539716.0,4.0
31.53,1628539716.0,4.0
31.53,1628539716.0,4.0
31.53,1628539716.0,4.0
31.51,1628539716.0,4.0
31.51,1628539716.0,4.0
31.51,1628539716.0,4.0
31.51,1628539716.0,4.0
31.53,1628539716.0,4.0
31.53,1628539716.0,4.0
31.53,1628539716.0,4.0
31.53,1628539716.0,4.0
31.53,1628539716.0,4.0
31.53,1628539716.0,4.0
31.53,1628539716.0,4.0
31.53,1628539716.0,4.0
31.55,1628539716.0,4.0
31.55,1628539716.0,4.0
31.55,1628539716.0,4.0
31.55,1628539716.0,4.0
31.53,1628539716.0,4.0
31.53,1628539716.0,4.0
31.53,1628539716.0,4.0
31.53,1628539716.0,4.0
31.55,1628539716.0,4.0
31.55,1628539716.0,4.0
31.55,1628539716.0,4.0
31.55,1628539716.0,4.0
31.55,1628539716.0,4.0
31.55,1628539716.0,4.0
31.55,1628539716.0,4.0
31.55,1628539716.0,4.0
31.55,1628539716.0,4.0
31.55,1628539716.0,4.0
31.55,1628539716.0,4.0
31.55,1628539716.0,4.0
31.55,1628539716.0,4.0
31.55,1628539716.0,4.0
31.55,1628539716.0,4.0
31.55,1628539716.0,4.0
31.55,1628539716.0,4.0
31.55,1628539716.0,4.0
31.55,1628539716.0,4.0
31.55,1628539716.0,4.0
31.55,1628539716.0,4.0
31.55,1628539716.0,4.0
31.55,1628539716.0,4.0
31.55,1628539716.0,4.0
31.53,1628539716.0,4.0
31.53,1628539716.0,4.0
31.53,1628539716.0,4.0
31.53,1628539716.0,4.0
31.55,1628539716.0,4.0
31.55,1628539716.0,4.0
31.55,1628539716.0,4.0
31.55,1628539716.0,4.0
31.53,1628539716.0,4.0
31.53,1628539716.0,4.0
31.53,1628539716.0,4.0
31.53,1628539716.0,4.0
31.55,1628539716.0,4.0
31.55,1628539716.0,4.0
31.55,1628539716.0,4.0
31.55,1628539716.0,4.0
31.55,1628539716.0,4.0
31.55,1628539716.0,4.0
31.55,1628539716.0,4.0
31.55,1628539716.0,4.0
31.55,1628539716.0,4.0
31.55,1628539716.0,4.0
31.55,1628539716.0,4.0
31.55,1628539716.0,4.0
31.55,1628539716.0,4.0
31.55,1628539716.0,4.0
31.55,1628539716.0,4.0
31.55,1628539716.0,4.0
31.53,1628539716.0,4.0
31.53,1628539716.0,4.0
31.53,1628539716.0,4.0
31.53,1628539716.0,4.0
31.55,1628539716.0,4.0
31.55,1628539716.0,4.0
31.55,1628539716.0,4.0
31.55,1628539716.0,4.0
31.57,1628539716.0,4.0
31.57,1628539716.0,4.0
31.57,1628539716.0,4.0
31.57,1628539716.0,4.0
31.55,1628539716.0,4.0
31.55,1628539716.0,4.0
31.55,1628539716.0,4.0
31.55,1628539716.0,4.0
31.57,1628539716.0,4.0
31.57,1628539716.0,4.0
31.57,1628539716.0,4.0
31.57,1628539716.0,4.0
31.57,1628539716.0,4.0
31.57,1628539716.0,4.0
31.57,1628539716.0,4.0
31.57,1628539716.0,4.0
31.53,1628539716.0,4.0
31.53,1628539716.0,4.0
31.53,1628539716.0,4.0
31.53,1628539716.0,4.0
31.57,1628539716.0,4.0
31.57,1628539716.0,4.0
31.57,1628539716.0,4.0
31.57,1628539716.0,4.0
31.57,1628539716.0,4.0
31.57,1628539716.0,4.0
31.57,1628539716.0,4.0
31.57,1628539716.0,4.0
31.53,1628539716.0,4.0
31.53,1628539716.0,4.0
31.53,1628539716.0,4.0
31.53,1628539716.0,4.0
31.55,1628539716.0,4.0
31.55,1628539716.0,4.0
31.55,1628539716.0,4.0
31.55,1628539716.0,4.0
31.55,1628539716.0,4.0
31.55,1628539716.0,4.0
31.55,1628539716.0,4.0
31.55,1628539716.0,4.0
31.55,1628539716.0,4.0
31.55,1628539716.0,4.0
31.55,1628539716.0,4.0
31.55,1628539716.0,4.0
31.57,1628539716.0,4.0
31.57,1628539716.0,4.0
31.57,1628539716.0,4.0
31.57,1628539716.0,4.0
31.55,1628539716.0,4.0
31.55,1628539716.0,4.0
31.55,1628539716.0,4.0
31.55,1628539716.0,4.0
31.55,1628539716.0,4.0
31.55,1628539716.0,4.0
31.55,1628539716.0,4.0
31.55,1628539716.0,4.0
31.55,1628539716.0,4.0
31.55,1628539716.0,4.0
31.55,1628539716.0,4.0
31.55,1628539716.0,4.0
31.57,1628539716.0,4.0
31.57,1628539716.0,4.0
31.57,1628539716.0,4.0
31.57,1628539716.0,4.0
31.55,1628539716.0,4.0
31.55,1628539716.0,4.0
31.55,1628539716.0,4.0
31.55,1628539716.0,4.0
31.53,1628539716.0,4.0
31.53,1628539716.0,4.0
31.53,1628539716.0,4.0
31.53,1628539716.0,4.0
31.55,1628539716.0,4.0
31.55,1628539716.0,4.0
31.55,1628539716.0,4.0
31.55,1628539716.0,4.0
31.57,1628539716.0,4.0
31.57,1628539716.0,4.0
31.57,1628539716.0,4.0
31.57,1628539716.0,4.0
31.55,1628539716.0,4.0
31.55,1628539716.0,4.0
31.55,1628539716.0,4.0
31.55,1628539716.0,4.0
31.55,1628539716.0,4.0
31.55,1628539716.0,4.0
31.55,1628539716.0,4.0
31.55,1628539716.0,4.0
31.57,1628539716.0,4.0
31.57,1628539716.0,4.0
31.57,1628539716.0,4.0
31.57,1628539716.0,4.0
31.55,1628539716.0,4.0
31.55,1628539716.0,4.0
31.55,1628539716.0,4.0
31.55,1628539716.0,4.0
31.55,1628539716.0,4.0
31.55,1628539716.0,4.0
31.55,1628539716.0,4.0
31.55,1628539716.0,4.0
31.55,1628539716.0,4.0
31.55,1628539716.0,4.0
31.55,1628539716.0,4.0
31.55,1628539716.0,4.0
31.55,1628539716.0,4.0
31.55,1628539716.0,4.0
31.55,1628539716.0,4.0
31.55,1628539716.0,4.0
31.57,1628539716.0,4.0
31.57,1628539716.0,4.0
31.57,1628539716.0,4.0
31.57,1628539716.0,4.0
31.57,1628539716.0,4.0
31.57,1628539716.0,4.0
31.57,1628539716.0,4.0
31.57,1628539716.0,4.0
31.53,1628539716.0,4.0
31.53,1628539716.0,4.0
31.53,1628539716.0,4.0
31.53,1628539716.0,4.0
31.55,1628539716.0,4.0
31.55,1628539716.0,4.0
31.55,1628539716.0,4.0
31.55,1628539716.0,4.0
31.57,1628539716.0,4.0
31.57,1628539716.0,4.0
31.57,1628539716.0,4.0
31.57,1628539716.0,4.0
31.57,1628539716.0,4.0
31.57,1628539716.0,4.0
31.57,1628539716.0,4.0
31.57,1628539716.0,4.0
31.55,1628539716.0,4.0
31.55,1628539716.0,4.0
31.55,1628539716.0,4.0
31.55,1628539716.0,4.0
31.53,1628539716.0,4.0
31.53,1628539716.0,4.0
31.53,1628539716.0,4.0
31.53,1628539716.0,4.0
31.55,1628539716.0,4.0
31.55,1628539716.0,4.0
31.55,1628539716.0,4.0
31.55,1628539716.0,4.0
31.53,1628539716.0,4.0
31.53,1628539716.0,4.0
31.53,1628539716.0,4.0
31.53,1628539716.0,4.0
31.55,1628539716.0,4.0
31.55,1628539716.0,4.0
31.55,1628539716.0,4.0
31.55,1628539716.0,4.0
31.53,1628539716.0,4.0
31.53,1628539716.0,4.0
